Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","EOF"
2019-09-13 19:00:00,85.82,71.86,75.73, , 
2019-09-13 19:15:00,85.59,73.31,76.11, , 
2019-09-13 19:30:00,85.51,73.39,76.07, , 
2019-09-13 19:45:00,85.28,73.72,75.98, , 
2019-09-13 20:00:00,85.20,72.48,75.40, , 
2019-09-13 20:15:00,85.05,75.21,76.37, , 
2019-09-13 20:30:00,84.89,74.80,76.05, , 
2019-09-13 20:45:00,84.74,75.24,76.08, , 
2019-09-13 21:00:00,84.66,75.24,76.00, , 
2019-09-13 21:15:00,84.58,75.24,75.93, , 
2019-09-13 21:30:00,84.43,77.05,76.50, , 
2019-09-13 21:45:00,84.51,77.10,76.59, , 
2019-09-13 22:00:00,84.27,78.03,76.73, , 
2019-09-13 22:15:00,84.35,78.55,77.01, , 
2019-09-13 22:30:00,84.27,78.03,76.73, , 
2019-09-13 22:45:00,84.20,77.60,76.49, , 
2019-09-13 23:00:00,84.04,77.60,76.34, , 
2019-09-13 23:15:00,84.12,78.06,76.59, , 
2019-09-13 23:30:00,84.20,78.95,77.01, , 
2019-09-13 23:45:00,84.04,78.00,76.49, , 
2019-09-14 00:00:00,84.04,79.93,77.23, , 
2019-09-14 00:15:00,83.89,77.51,76.15, , 
2019-09-14 00:30:00,83.81,78.44,76.44, , 
2019-09-14 00:45:00,83.81,78.49,76.46, , 
2019-09-14 01:00:00,83.81,79.39,76.80, , 
2019-09-14 01:15:00,83.96,79.39,76.95, , 
2019-09-14 01:30:00,83.89,79.44,76.90, , 
2019-09-14 01:45:00,83.12,81.05,76.75, , 
2019-09-14 02:00:00,82.73,80.08,76.01, , 
2019-09-14 02:15:00,82.65,81.05,76.30, , 
2019-09-14 02:30:00,82.81,82.05,76.82, , 
2019-09-14 02:45:00,83.04,80.16,76.34, , 
2019-09-14 03:00:00,82.73,80.19,76.05, , 
2019-09-14 03:15:00,82.50,80.16,75.82, , 
2019-09-14 03:30:00,82.65,80.16,75.97, , 
2019-09-14 03:45:00,82.11,82.36,76.25, , 
2019-09-14 04:00:00,82.11,83.24,76.58, , 
2019-09-14 04:15:00,81.18,84.62,76.17, , 
2019-09-14 04:30:00,80.57,87.70,76.64, , 
2019-09-14 04:45:00,79.56,84.46,74.52, , 
2019-09-14 05:00:00,78.64,85.13,73.85, , 
2019-09-14 05:15:00,78.79,84.79,73.88, , 
2019-09-14 05:30:00,78.95,86.48,74.62, , 
2019-09-14 05:45:00,79.56,87.45,75.56, , 
2019-09-14 06:00:00,80.18,86.78,75.94, , 
2019-09-14 06:15:00,79.95,85.30,75.19, , 
2019-09-14 06:30:00,80.18,88.12,76.40, , 
2019-09-14 06:45:00,80.88,86.42,76.50, , 
2019-09-14 07:00:00,81.88,81.99,75.89, , 
2019-09-14 07:15:00,82.96,81.48,76.76, , 
2019-09-14 07:30:00,84.27,80.25,77.58, , 
2019-09-14 07:45:00,86.36,78.32,78.86, , 
2019-09-14 08:00:00,88.37,74.57,79.31, , 
2019-09-14 08:15:00,90.76,71.06,80.13, , 
2019-09-14 08:30:00,91.76,68.23,79.85, , 
2019-09-14 08:45:00,92.77,64.67,79.16, , 
2019-09-14 09:00:00,95.08,62.38,80.25, , 
2019-09-14 09:15:00,97.01,59.49,80.60, , 
2019-09-14 09:30:00,99.79,56.33,81.51, , 
2019-09-14 09:45:00,100.57,56.14,82.12, , 
2019-09-14 10:00:00,101.73,53.91,81.95, , 
2019-09-14 10:15:00,102.42,52.05,81.50, , 
2019-09-14 10:30:00,101.73,52.34,81.03, , 
2019-09-14 10:45:00,101.88,52.84,81.47, , 
2019-09-14 11:00:00,103.73,50.62,81.85, , 
2019-09-14 11:15:00,105.51,48.84,82.36, , 
2019-09-14 11:30:00,102.81,51.29,81.40, , 
2019-09-14 11:45:00,99.79,54.01,80.22, , 
2019-09-14 12:00:00,97.40,57.17,79.74, , 
2019-09-14 12:15:00,99.95,53.76,80.22, , 
2019-09-14 12:30:00,100.95,52.53,80.43, , 
2019-09-14 12:45:00,99.18,54.48,79.91, , 
2019-09-14 13:00:00,99.33,55.79,80.79, , 
2019-09-14 13:15:00,101.57,52.56,81.02, , 
2019-09-14 13:30:00,100.49,53.25,80.43, , 
2019-09-14 13:45:00,99.64,51.86,78.83, , 
2019-09-14 14:00:00,101.88,50.97,80.36, , 
2019-09-14 14:15:00,99.02,55.48,80.33, , 
2019-09-14 14:30:00,100.18,53.79,80.45, , 
2019-09-14 14:45:00,102.73,50.31,80.73, , 
2019-09-14 15:00:00,100.49,53.79,80.73, , 
2019-09-14 15:15:00,98.02,55.45,79.38, , 
2019-09-14 15:30:00,94.23,58.97,77.73, , 
2019-09-14 15:45:00,92.92,63.42,78.71, , 
2019-09-14 16:00:00,93.54,62.99,79.09, , 
2019-09-14 16:15:00,91.07,66.75,78.52, , 
2019-09-14 16:30:00,89.45,67.93,77.50, , 
2019-09-14 16:45:00,88.83,69.45,77.59, , 
2019-09-14 17:00:00,88.60,69.30,77.30, , 
2019-09-14 17:15:00,87.98,70.32,77.15, , 
2019-09-14 17:30:00,87.67,70.67,77.01, , 
2019-09-14 17:45:00,87.05,72.48,77.18, , 
2019-09-14 18:00:00,86.44,73.10,76.84, , 
2019-09-14 18:15:00,85.51,74.80,76.65, , 
2019-09-14 18:30:00,84.74,75.65,76.24, , 
2019-09-14 18:45:00,84.74,77.13,76.83, , 
2019-09-14 19:00:00,84.20,77.89,76.60, , 
2019-09-14 19:15:00,83.73,80.31,77.07, , 
2019-09-14 19:30:00,83.73,79.79,76.88, , 
2019-09-14 19:45:00,83.81,79.39,76.80, , 
2019-09-14 20:00:00,84.04,80.33,77.38, , 
2019-09-14 20:15:00,83.81,79.79,76.95, , 
2019-09-14 20:30:00,83.42,82.10,77.44, , 
2019-09-14 20:45:00,83.58,80.62,77.04, , 
2019-09-14 21:00:00,83.35,81.53,77.16, , 
2019-09-14 21:15:00,83.50,80.28,76.84, , 
2019-09-14 21:30:00,83.58,79.42,76.59, , 
2019-09-14 21:45:00,83.96,78.98,76.80, , 
2019-09-14 22:00:00,84.04,76.99,76.10, , 
2019-09-14 22:15:00,83.96,77.94,76.40, , 
2019-09-14 22:30:00,83.96,78.00,76.42, , 
2019-09-14 22:45:00,83.96,78.81,76.73, , 
2019-09-14 23:00:00,83.89,81.25,77.58, , 
2019-09-14 23:15:00,83.50,81.65,77.35, , 
2019-09-14 23:30:00,83.35,81.19,77.03, , 
2019-09-14 23:45:00,83.50,79.76,76.64, , 
2019-09-15 00:00:00,82.27,81.39,76.05, , 
2019-09-15 00:15:00,80.72,84.48,75.66, , 
2019-09-15 00:30:00,79.95,85.72,75.34, , 
2019-09-15 00:45:00,80.18,86.23,75.75, , 
2019-09-15 01:00:00,80.41,86.34,76.01, , 
2019-09-15 01:15:00,80.57,88.07,76.76, , 
2019-09-15 01:30:00,80.10,84.93,75.22, , 
2019-09-15 01:45:00,79.95,87.09,75.82, , 
2019-09-15 02:00:00,79.95,85.75,75.35, , 
2019-09-15 02:15:00,80.03,86.76,75.78, , 
2019-09-15 02:30:00,80.03,87.06,75.88, , 
2019-09-15 02:45:00,80.26,87.70,76.33, , 
2019-09-15 03:00:00,80.64,87.73,76.72, , 
2019-09-15 03:15:00,80.88,85.97,76.34, , 
2019-09-15 03:30:00,80.49,87.59,76.52, , 
2019-09-15 03:45:00,80.41,87.26,76.33, , 
2019-09-15 04:00:00,80.64,86.28,76.22, , 
2019-09-15 04:15:00,80.64,86.84,76.41, , 
2019-09-15 04:30:00,79.41,84.88,74.51, , 
2019-09-15 04:45:00,78.95,88.29,75.24, , 
2019-09-15 05:00:00,78.48,88.68,74.91, , 
2019-09-15 05:15:00,78.64,90.03,75.52, , 
2019-09-15 05:30:00,78.33,87.90,74.50, , 
2019-09-15 05:45:00,78.10,87.84,74.25, , 
2019-09-15 06:00:00,78.02,86.39,73.68, , 
2019-09-15 06:15:00,78.02,86.03,73.55, , 
2019-09-15 06:30:00,78.33,86.45,74.00, , 
2019-09-15 06:45:00,78.95,87.37,74.93, , 
2019-09-15 07:00:00,79.64,87.06,75.50, , 
2019-09-15 07:15:00,80.26,86.78,76.02, , 
2019-09-15 07:30:00,80.95,87.34,76.89, , 
2019-09-15 07:45:00,81.80,86.84,77.55, , 
2019-09-15 08:00:00,83.19,83.07,77.57, , 
2019-09-15 08:15:00,84.58,80.85,78.10, , 
2019-09-15 08:30:00,86.20,77.19,78.27, , 
2019-09-15 08:45:00,86.98,76.38,78.70, , 
2019-09-15 09:00:00,87.98,74.04,78.72, , 
2019-09-15 09:15:00,85.43,77.63,77.69, , 
2019-09-15 09:30:00,83.12,81.68,76.98, , 
2019-09-15 09:45:00,81.26,83.16,75.71, , 
2019-09-15 10:00:00,80.49,85.44,75.77, , 
2019-09-15 10:15:00,80.49,86.70,76.21, , 
2019-09-15 10:30:00,80.18,87.68,76.25, , 
2019-09-15 10:45:00,80.41,86.37,76.02, , 
2019-09-15 11:00:00,80.88,86.31,76.46, , 
2019-09-15 11:15:00,81.26,84.99,76.37, , 
2019-09-15 11:30:00,81.73,85.47,77.00, , 
2019-09-15 11:45:00,81.80,84.14,76.60, , 
2019-09-15 12:00:00,81.57,84.71,76.57, , 
2019-09-15 12:15:00,81.49,85.10,76.64, , 
2019-09-15 12:30:00,81.49,84.54,76.44, , 
2019-09-15 12:45:00,81.65,84.60,76.61, , 
2019-09-15 13:00:00,81.57,85.16,76.73, , 
2019-09-15 13:15:00,81.96,85.97,77.40, , 
2019-09-15 13:30:00,82.65,84.82,77.67, , 
2019-09-15 13:45:00,83.35,82.93,77.67, , 
2019-09-15 14:00:00,84.12,81.79,78.01, , 
2019-09-15 14:15:00,84.74,81.71,78.58, , 
2019-09-15 14:30:00,85.12,80.45,78.48, , 
2019-09-15 14:45:00,85.20,80.82,78.70, , 
2019-09-15 15:00:00,85.59,77.71,77.88, , 
2019-09-15 15:15:00,85.74,77.19,77.82, , 
2019-09-15 15:30:00,86.05,74.98,77.24, , 
2019-09-15 15:45:00,86.51,75.50,77.90, , 
2019-09-15 16:00:00,86.51,74.83,77.63, , 
2019-09-15 16:15:00,86.28,74.48,77.26, , 
2019-09-15 16:30:00,86.67,74.07,77.47, , 
2019-09-15 16:45:00,86.59,73.48,77.15, , 
2019-09-15 17:00:00,86.13,74.51,77.12, , 
2019-09-15 17:15:00,85.90,74.89,77.06, , 
2019-09-15 17:30:00,85.43,76.32,77.18, , 
2019-09-15 17:45:00,84.89,76.55,76.75, , 
2019-09-15 18:00:00,84.43,77.05,76.50, , 
2019-09-15 18:15:00,83.89,77.10,75.99, , 
2019-09-15 18:30:00,83.42,78.00,75.89, , 
2019-09-15 18:45:00,82.96,79.33,75.95, , 
2019-09-15 19:00:00,82.81,80.08,76.08, , 
2019-09-15 19:15:00,82.81,80.08,76.08, , 
2019-09-15 19:30:00,82.88,79.21,75.83, , 
2019-09-15 19:45:00,83.12,77.94,75.57, , 
2019-09-15 20:00:00,82.65,80.10,75.94, , 
2019-09-15 20:15:00,81.80,80.48,75.26, , 
2019-09-15 20:30:00,81.11,85.41,76.37, , 
2019-09-15 20:45:00,81.49,83.64,76.11, , 
2019-09-15 21:00:00,81.96,82.81,76.27, , 
2019-09-15 21:15:00,82.19,82.33,76.32, , 
2019-09-15 21:30:00,82.19,80.59,75.68, , 
2019-09-15 21:45:00,82.34,81.88,76.30, , 
2019-09-15 22:00:00,82.34,79.73,75.50, , 
2019-09-15 22:15:00,82.42,81.08,76.08, , 
2019-09-15 22:30:00,82.19,81.05,75.85, , 
2019-09-15 22:45:00,82.03,80.96,75.66, , 
2019-09-15 23:00:00,82.27,81.56,76.11, , 
2019-09-15 23:15:00,82.34,82.36,76.48, , 
2019-09-15 23:30:00,82.42,83.41,76.94, , 
2019-09-15 23:45:00,82.11,78.26,74.72, , 
2019-09-16 00:00:00,81.49,80.05,74.80, , 
2019-09-16 00:15:00,81.26,84.17,76.08, , 
2019-09-16 00:30:00,81.42,81.02,75.08, , 
2019-09-16 00:45:00,81.80,80.53,75.28, , 
2019-09-16 01:00:00,82.03,81.02,75.69, , 
2019-09-16 01:15:00,82.27,80.48,75.71, , 
2019-09-16 01:30:00,81.96,81.93,75.95, , 
2019-09-16 01:45:00,81.42,83.18,75.88, , 
2019-09-16 02:00:00,80.57,84.54,75.53, , 
2019-09-16 02:15:00,79.18,83.49,73.80, , 
2019-09-16 02:30:00,78.64,87.34,74.61, , 
2019-09-16 02:45:00,78.64,85.55,73.99, , 
2019-09-16 03:00:00,78.95,83.81,73.68, , 
2019-09-16 03:15:00,79.10,84.40,74.04, , 
2019-09-16 03:30:00,79.64,83.52,74.26, , 
2019-09-16 03:45:00,80.34,83.52,74.94, , 
2019-09-16 04:00:00,80.72,84.14,75.54, , 
2019-09-16 04:15:00,80.34,87.26,76.26, , 
2019-09-16 04:30:00,80.10,86.34,75.71, , 
2019-09-16 04:45:00,80.10,87.09,75.97, , 
2019-09-16 05:00:00,80.41,88.04,76.60, , 
2019-09-16 05:15:00,80.57,86.28,76.14, , 
2019-09-16 05:30:00,81.03,84.17,75.85, , 
2019-09-16 05:45:00,81.57,82.42,75.75, , 
2019-09-16 06:00:00,81.88,83.21,76.34, , 
2019-09-16 06:15:00,82.42,80.19,75.75, , 
2019-09-16 06:30:00,82.73,78.67,75.47, , 
2019-09-16 06:45:00,83.19,81.16,76.87, , 
2019-09-16 07:00:00,84.20,78.38,76.79, , 
2019-09-16 07:15:00,85.05,77.16,77.14, , 
2019-09-16 07:30:00,86.59,74.36,77.51, , 
2019-09-16 07:45:00,86.98,75.42,78.31, , 
2019-09-16 08:00:00,87.67,73.69,78.28, , 
2019-09-16 08:15:00,88.44,72.13,78.37, , 
2019-09-16 08:30:00,88.06,69.33,76.80, , 
2019-09-16 08:45:00,89.45,69.06,78.01, , 
2019-09-16 09:00:00,90.91,67.24,78.59, , 
2019-09-16 09:15:00,91.61,66.06,78.71, , 
2019-09-16 09:30:00,92.00,63.85,78.04, , 
2019-09-16 09:45:00,97.17,59.25,80.62, , 
2019-09-16 10:00:00,98.56,56.54,80.48, , 
2019-09-16 10:15:00,97.63,56.98,79.85, , 
2019-09-16 10:30:00,98.56,55.98,80.17, , 
2019-09-16 10:45:00,98.79,55.23,79.98, , 
2019-09-16 11:00:00,101.26,52.24,80.55, , 
2019-09-16 11:15:00,100.57,53.54,80.66, , 
2019-09-16 11:30:00,96.24,59.65,79.96, , 
2019-09-16 11:45:00,92.07,66.09,79.17, , 
2019-09-16 12:00:00,90.53,67.69,78.43, , 
2019-09-16 12:15:00,84.66,74.77,75.82, , 
2019-09-16 12:30:00,83.19,80.13,76.48, , 
2019-09-16 12:45:00,84.04,80.79,77.56, , 
2019-09-16 13:00:00,87.05,76.44,78.80, , 
2019-09-16 13:15:00,87.75,64.46,74.31, , 
2019-09-16 13:30:00,85.74,73.31,76.26, , 
2019-09-16 13:45:00,84.27,73.31,74.85, , 
2019-09-16 14:00:00,82.73,80.13,76.03, , 
2019-09-16 14:15:00,83.04,80.73,76.56, , 
2019-09-16 14:30:00,83.27,77.97,75.73, , 
2019-09-16 14:45:00,83.81,78.44,76.44, , 
2019-09-16 15:00:00,84.43,78.52,77.07, , 
2019-09-16 15:15:00,85.12,76.64,77.01, , 
2019-09-16 15:30:00,86.13,75.45,77.50, , 
2019-09-16 15:45:00,86.59,74.54,77.58, , 
2019-09-16 16:00:00,86.74,75.42,78.09, , 
2019-09-16 16:15:00,86.36,75.82,77.88, , 
2019-09-16 16:30:00,86.20,76.41,77.96, , 
2019-09-16 16:45:00,86.05,75.80,77.57, , 
2019-09-16 17:00:00,85.20,74.30,76.15, , 
2019-09-16 17:15:00,84.58,75.18,75.91, , 
2019-09-16 17:30:00,84.04,78.00,76.49, , 
2019-09-16 17:45:00,83.81,79.39,76.80, , 
2019-09-16 18:00:00,83.50,80.16,76.79, , 
2019-09-16 18:15:00,83.12,81.11,76.77, , 
2019-09-16 18:30:00,82.96,82.47,77.13, , 
2019-09-16 18:45:00,82.96,81.99,76.95, , 
2019-09-16 19:00:00,81.65,77.19,73.86, , 
2019-09-16 19:15:00,80.10,77.92,72.64, , 
2019-09-16 19:30:00,79.41,77.02,71.62, , 
2019-09-16 19:45:00,79.41,77.54,71.82, , 
2019-09-16 20:00:00,79.18,80.22,72.60, , 
2019-09-16 20:15:00,79.10,81.99,73.18, , 
2019-09-16 20:30:00,79.18,82.56,73.46, , 
2019-09-16 20:45:00,79.25,83.95,74.03, , 
2019-09-16 21:00:00,79.41,84.74,74.46, , 
2019-09-16 21:15:00,79.56,84.46,74.52, , 
2019-09-16 21:30:00,79.72,83.86,74.46, , 
2019-09-16 21:45:00,79.95,83.89,74.69, , 
2019-09-16 22:00:00,80.10,84.37,75.02, , 
2019-09-16 22:15:00,80.34,84.88,75.42, , 
2019-09-16 22:30:00,80.57,85.33,75.81, , 
2019-09-16 22:45:00,80.72,85.95,76.18, , 
2019-09-16 23:00:00,80.95,86.31,76.53, , 
2019-09-16 23:15:00,81.18,86.45,76.81, , 
2019-09-16 23:30:00,81.49,86.06,76.98, , 
2019-09-16 23:45:00,81.65,82.87,75.99, , 
2019-09-17 00:00:00,82.03,82.90,76.38, , 
2019-09-17 00:15:00,82.27,81.39,76.05, , 
2019-09-17 00:30:00,82.42,82.96,76.77, , 
2019-09-17 00:45:00,82.34,82.93,76.69, , 
2019-09-17 01:00:00,82.19,82.47,76.37, , 
2019-09-17 01:15:00,82.03,81.36,75.81, , 
2019-09-17 01:30:00,81.88,81.36,75.66, , 
2019-09-17 01:45:00,81.88,82.79,76.18, , 
2019-09-17 02:00:00,81.96,80.56,75.44, , 
2019-09-17 02:15:00,81.80,82.45,75.98, , 
2019-09-17 02:30:00,81.88,81.02,75.53, , 
2019-09-17 02:45:00,81.80,80.59,75.30, , 
2019-09-17 03:00:00,81.80,80.59,75.30, , 
2019-09-17 03:15:00,81.88,80.59,75.38, , 
2019-09-17 03:30:00,81.73,80.88,75.33, , 
2019-09-17 03:45:00,81.88,81.99,75.89, , 
2019-09-17 04:00:00,82.03,80.91,75.64, , 
2019-09-17 04:15:00,81.96,81.93,75.95, , 
2019-09-17 04:30:00,81.88,81.08,75.56, , 
2019-09-17 04:45:00,81.80,80.99,75.45, , 
2019-09-17 05:00:00,81.65,82.73,75.94, , 
2019-09-17 05:15:00,81.73,82.30,75.86, , 
2019-09-17 05:30:00,81.73,82.90,76.07, , 
2019-09-17 05:45:00,81.88,81.88,75.85, , 
2019-09-17 06:00:00,81.88,82.79,76.18, , 
2019-09-17 06:15:00,82.03,81.85,75.99, , 
2019-09-17 06:30:00,81.96,83.35,76.47, , 
2019-09-17 06:45:00,82.65,83.01,77.02, , 
2019-09-17 07:00:00,83.35,80.13,76.63, , 
2019-09-17 07:15:00,83.96,78.87,76.75, , 
2019-09-17 07:30:00,84.97,77.51,77.20, , 
2019-09-17 07:45:00,85.74,75.88,77.31, , 
2019-09-17 08:00:00,86.74,74.51,77.72, , 
2019-09-17 08:15:00,88.21,71.24,77.77, , 
2019-09-17 08:30:00,91.22,65.76,78.21, , 
2019-09-17 08:45:00,93.23,63.73,79.15, , 
2019-09-17 09:00:00,95.62,61.40,80.27, , 
2019-09-17 09:15:00,97.17,57.42,79.66, , 
2019-09-17 09:30:00,97.94,55.95,79.58, , 
2019-09-17 09:45:00,98.79,54.70,79.68, , 
2019-09-17 10:00:00,100.10,52.75,79.78, , 
2019-09-17 10:15:00,102.34,50.78,80.67, , 
2019-09-17 10:30:00,101.96,51.23,80.58, , 
2019-09-17 10:45:00,103.27,50.88,81.58, , 
2019-09-17 11:00:00,103.12,50.24,81.05, , 
2019-09-17 11:15:00,101.80,51.83,80.80, , 
2019-09-17 11:30:00,101.65,52.34,80.96, , 
2019-09-17 11:45:00,102.42,51.26,81.03, , 
2019-09-17 12:00:00,101.42,50.46,79.63, , 
2019-09-17 12:15:00,103.66,47.97,80.12, , 
2019-09-17 12:30:00,105.66,46.95,81.28, , 
2019-09-17 12:45:00,105.66,46.21,80.79, , 
2019-09-17 13:00:00,105.35,47.46,81.33, , 
2019-09-17 13:15:00,102.96,48.39,79.75, , 
2019-09-17 13:30:00,99.87,52.97,79.69, , 
2019-09-17 13:45:00,101.57,50.69,79.91, , 
2019-09-17 14:00:00,102.57,49.41,80.04, , 
2019-09-17 14:15:00,102.03,50.24,80.06, , 
2019-09-17 14:30:00,102.11,50.46,80.27, , 
2019-09-17 14:45:00,98.56,53.91,79.02, , 
2019-09-17 15:00:00,96.40,57.14,78.79, , 
2019-09-17 15:15:00,96.71,52.46,76.48, , 
2019-09-17 15:30:00,95.24,55.76,76.97, , 
2019-09-17 15:45:00,94.39,57.23,76.97, , 
2019-09-17 16:00:00,93.69,55.07,75.17, , 
2019-09-17 16:15:00,92.77,56.04,74.83, , 
2019-09-17 16:30:00,92.00,57.79,75.03, , 
2019-09-17 16:45:00,91.22,58.72,74.79, , 
2019-09-17 17:00:00,90.22,58.38,73.68, , 
2019-09-17 17:15:00,89.14,61.59,74.26, , 
2019-09-17 17:30:00,88.21,64.52,74.78, , 
2019-09-17 17:45:00,87.21,66.39,74.69, , 
2019-09-17 18:00:00,86.20,67.72,74.32, , 
2019-09-17 18:15:00,85.59,68.68,74.15, , 
2019-09-17 18:30:00,84.89,69.96,74.04, , 
2019-09-17 18:45:00,84.58,70.38,73.92, , 
2019-09-17 19:00:00,84.43,70.76,73.94, , 
2019-09-17 19:15:00,84.43,71.83,74.39, , 
2019-09-17 19:30:00,84.20,72.36,74.39, , 
2019-09-17 19:45:00,83.89,73.75,74.66, , 
2019-09-17 20:00:00,83.73,73.75,74.51, , 
2019-09-17 20:15:00,83.66,74.13,74.59, , 
2019-09-17 20:30:00,83.50,75.53,75.00, , 
2019-09-17 20:45:00,83.27,75.50,74.77, , 
2019-09-17 21:00:00,83.19,76.38,75.04, , 
2019-09-17 21:15:00,83.04,77.02,75.14, , 
2019-09-17 21:30:00,82.96,78.41,75.60, , 
2019-09-17 21:45:00,82.96,76.35,74.80, , 
2019-09-17 22:00:00,83.12,75.12,74.47, , 
2019-09-17 22:15:00,82.96,74.10,73.91, , 
2019-09-17 22:30:00,82.88,74.51,74.00, , 
2019-09-17 22:45:00,82.50,75.82,74.15, , 
2019-09-17 23:00:00,82.57,75.88,74.24, , 
2019-09-17 23:15:00,82.50,75.94,74.19, , 
2019-09-17 23:30:00,82.42,76.87,74.48, , 
2019-09-17 23:45:00,82.34,77.86,74.79, , 
2019-09-18 00:00:00,82.42,78.18,74.99, , 
2019-09-18 00:15:00,82.19,79.53,75.28, , 
2019-09-18 00:30:00,82.03,80.51,75.49, , 
2019-09-18 00:45:00,81.73,80.42,75.16, , 
2019-09-18 01:00:00,81.57,80.05,74.87, , 
2019-09-18 01:15:00,81.49,79.59,74.62, , 
2019-09-18 01:30:00,81.26,78.61,74.03, , 
2019-09-18 01:45:00,81.18,79.13,74.15, , 
2019-09-18 02:00:00,81.26,78.09,73.83, , 
2019-09-18 02:15:00,81.18,77.74,73.62, , 
2019-09-18 02:30:00,81.11,79.53,74.23, , 
2019-09-18 02:45:00,81.03,78.58,73.79, , 
2019-09-18 03:00:00,80.88,78.98,73.79, , 
2019-09-18 03:15:00,81.03,78.06,73.59, , 
2019-09-18 03:30:00,80.95,79.44,74.04, , 
2019-09-18 03:45:00,80.95,78.52,73.69, , 
2019-09-18 04:00:00,80.88,79.04,73.82, , 
2019-09-18 04:15:00,80.72,79.90,73.99, , 
2019-09-18 04:30:00,80.64,78.55,73.41, , 
2019-09-18 04:45:00,80.88,79.39,73.95, , 
2019-09-18 05:00:00,80.95,79.85,74.19, , 
2019-09-18 05:15:00,81.11,79.99,74.40, , 
2019-09-18 05:30:00,81.11,78.61,73.88, , 
2019-09-18 05:45:00,81.11,78.95,74.01, , 
2019-09-18 06:00:00,80.95,79.10,73.91, , 
2019-09-18 06:15:00,81.03,79.53,74.15, , 
2019-09-18 06:30:00,81.34,78.12,73.92, , 
2019-09-18 06:45:00,81.96,77.66,74.34, , 
2019-09-18 07:00:00,82.88,75.88,74.54, , 
2019-09-18 07:15:00,84.04,75.24,75.41, , 
2019-09-18 07:30:00,85.82,72.36,75.94, , 
2019-09-18 07:45:00,87.59,69.75,76.54, , 
2019-09-18 08:00:00,88.21,69.87,77.18, , 
2019-09-18 08:15:00,90.61,65.97,77.72, , 
2019-09-18 08:30:00,92.77,63.66,78.68, , 
2019-09-18 08:45:00,93.46,61.98,78.52, , 
2019-09-18 09:00:00,96.17,57.85,78.95, , 
2019-09-18 09:15:00,97.48,57.23,79.84, , 
2019-09-18 09:30:00,99.10,53.94,79.54, , 
2019-09-18 09:45:00,98.87,54.45,79.61, , 
2019-09-18 10:00:00,100.34,51.96,79.53, , 
2019-09-18 10:15:00,101.73,51.01,80.24, , 
2019-09-18 10:30:00,102.88,48.45,79.72, , 
2019-09-18 10:45:00,104.74,48.04,81.15, , 
2019-09-18 11:00:00,104.66,46.37,79.99, , 
2019-09-18 11:15:00,106.28,45.72,81.02, , 
2019-09-18 11:30:00,105.90,45.95,80.83, , 
2019-09-18 11:45:00,106.74,44.88,80.87, , 
2019-09-18 12:00:00,103.27,47.14,79.23, , 
2019-09-18 12:15:00,104.66,46.14,79.84, , 
2019-09-18 12:30:00,103.27,47.88,79.71, , 
2019-09-18 12:45:00,104.04,46.30,79.39, , 
2019-09-18 13:00:00,102.42,48.36,79.24, , 
2019-09-18 13:15:00,103.42,46.59,79.02, , 
2019-09-18 13:30:00,103.19,46.53,78.77, , 
2019-09-18 13:45:00,103.19,47.40,79.33, , 
2019-09-18 14:00:00,101.73,46.98,77.73, , 
2019-09-18 14:15:00,101.18,48.26,78.06, , 
2019-09-18 14:30:00,103.50,47.43,79.63, , 
2019-09-18 14:45:00,101.73,47.24,77.90, , 
2019-09-18 15:00:00,99.18,49.51,77.00, , 
2019-09-18 15:15:00,98.25,52.84,78.13, , 
2019-09-18 15:30:00,96.55,53.22,76.78, , 
2019-09-18 15:45:00,95.93,53.69,76.47, , 
2019-09-18 16:00:00,95.32,54.70,76.46, , 
2019-09-18 16:15:00,94.54,55.45,76.16, , 
2019-09-18 16:30:00,93.23,58.13,76.36, , 
2019-09-18 16:45:00,91.30,60.02,75.52, , 
2019-09-18 17:00:00,89.45,63.12,75.29, , 
2019-09-18 17:15:00,88.06,65.49,75.08, , 
2019-09-18 17:30:00,87.36,67.15,75.17, , 
2019-09-18 17:45:00,87.21,67.75,75.29, , 
2019-09-18 18:00:00,86.05,69.18,74.82, , 
2019-09-18 18:15:00,85.28,70.44,74.62, , 
2019-09-18 18:30:00,84.89,71.77,74.81, , 
2019-09-18 18:45:00,84.43,71.83,74.39, , 
2019-09-18 19:00:00,84.12,73.19,74.65, , 
2019-09-18 19:15:00,83.89,73.78,74.67, , 
2019-09-18 19:30:00,83.66,74.25,74.64, , 
2019-09-18 19:45:00,83.50,74.07,74.42, , 
2019-09-18 20:00:00,83.19,74.07,74.12, , 
2019-09-18 20:15:00,83.04,74.16,74.00, , 
2019-09-18 20:30:00,82.81,74.57,73.95, , 
2019-09-18 20:45:00,82.57,75.97,74.28, , 
2019-09-18 21:00:00,82.42,75.42,73.91, , 
2019-09-18 21:15:00,82.34,74.42,73.44, , 
2019-09-18 21:30:00,82.34,73.95,73.25, , 
2019-09-18 21:45:00,82.03,76.26,73.87, , 
2019-09-18 22:00:00,81.96,75.88,73.65, , 
2019-09-18 22:15:00,81.65,76.67,73.66, , 
2019-09-18 22:30:00,81.73,77.63,74.10, , 
2019-09-18 22:45:00,81.73,77.80,74.17, , 
2019-09-18 23:00:00,81.49,77.77,73.93, , 
