Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Button Down","EOF"
2019-12-09 23:45:00,26.30,75.07,21.55, , , 
2019-12-10 00:00:00,26.25,73.75,21.22, , , 
2019-12-10 00:15:00,26.12,72.30,20.77, , , 
2019-12-10 00:30:00,26.12,71.83,20.67, , , 
2019-12-10 00:45:00,26.12,71.36,20.56, , , 
2019-12-10 01:00:00,26.12,71.65,20.63, , , 
2019-12-10 01:15:00,26.12,74.07,21.17, , , 
2019-12-10 01:30:00,26.08,71.15,20.47, , , 
2019-12-10 01:45:00,26.12,72.80,20.89, , , 
2019-12-10 02:00:00,26.08,72.72,20.82, , , 
2019-12-10 02:15:00,26.04,73.25,20.90, , , 
2019-12-10 02:30:00,26.04,72.60,20.76, , , 
2019-12-10 02:45:00,25.99,72.19,20.62, , , 
2019-12-10 03:00:00,26.04,72.75,20.79, , , 
2019-12-10 03:15:00,25.99,73.07,20.82, , , 
2019-12-10 03:30:00,25.99,71.62,20.50, , , 
2019-12-10 03:45:00,25.91,71.68,20.43, , , 
2019-12-10 04:00:00,25.91,73.04,20.73, , , 
2019-12-10 04:15:00,25.78,69.24,19.74, , , 
2019-12-10 04:30:00,25.69,66.81,19.09, , , 
2019-12-10 04:45:00,25.57,69.72,19.65, , , 
2019-12-10 05:00:00,25.44,70.20,19.64, , , 
2019-12-10 05:15:00,25.44,69.21,19.41, , , 
2019-12-10 05:30:00,25.27,66.69,18.65, , , 
2019-12-10 05:45:00,25.22,66.84,18.64, , , 
2019-12-10 06:00:00,25.09,70.56,19.39, , , 
2019-12-10 06:15:00,25.14,70.50,19.42, , , 
2019-12-10 06:30:00,25.18,71.68,19.73, , , 
2019-12-10 06:45:00,25.35,72.45,20.06, , , 
2019-12-10 07:00:00,25.61,70.14,19.79, , , 
2019-12-10 07:15:00,26.17,70.73,20.46, , , 
2019-12-10 07:30:00,26.85,70.56,21.07, , , 
2019-12-10 07:45:00,27.20,71.03,21.51, , , 
2019-12-10 08:00:00,28.44,69.21,22.28, , , 
2019-12-10 08:15:00,28.53,68.32,22.14, , , 
2019-12-10 08:30:00,27.58,73.42,22.43, , , 
2019-12-10 08:45:00,28.61,74.07,23.56, , , 
2019-12-10 09:00:00,29.64,66.94,22.87, , , 
2019-12-10 09:15:00,29.81,69.04,23.55, , , 
2019-12-10 09:30:00,31.31,64.03,23.72, , , 
2019-12-10 09:45:00,31.83,60.60,23.29, , , 
2019-12-10 10:00:00,31.27,62.50,23.28, , , 
2019-12-10 10:15:00,31.36,61.28,23.03, , , 
2019-12-10 10:30:00,32.17,59.89,23.42, , , 
2019-12-10 10:45:00,33.89,54.76,23.53, , , 
2019-12-10 11:00:00,33.25,57.23,23.66, , , 
2019-12-10 11:15:00,32.73,62.50,24.65, , , 
2019-12-10 11:30:00,33.80,56.54,23.98, , , 
2019-12-10 11:45:00,35.00,52.87,23.97, , , 
2019-12-10 12:00:00,35.60,52.18,24.31, , , 
2019-12-10 12:15:00,34.88,52.56,23.76, , , 
2019-12-10 12:30:00,34.02,54.54,23.58, , , 
2019-12-10 12:45:00,35.13,53.13,24.17, , , 
2019-12-10 13:00:00,34.36,53.31,23.52, , , 
2019-12-10 13:15:00,35.18,51.29,23.63, , , 
2019-12-10 13:30:00,35.35,51.29,23.78, , , 
2019-12-10 13:45:00,35.43,50.85,23.72, , , 
2019-12-10 14:00:00,34.06,53.79,23.39, , , 
2019-12-10 14:15:00,34.62,53.60,23.85, , , 
2019-12-10 14:30:00,35.05,53.38,24.17, , , 
2019-12-10 14:45:00,32.60,59.46,23.70, , , 
2019-12-10 15:00:00,31.44,59.52,22.63, , , 
2019-12-10 15:15:00,32.39,56.86,22.76, , , 
2019-12-10 15:30:00,31.57,59.28,22.68, , , 
2019-12-10 15:45:00,31.06,57.45,21.69, , , 
2019-12-10 16:00:00,30.84,60.20,22.26, , , 
2019-12-10 16:15:00,30.11,62.08,22.07, , , 
2019-12-10 16:30:00,28.87,64.61,21.55, , , 
2019-12-10 16:45:00,28.57,65.27,21.44, , , 
2019-12-10 17:00:00,28.14,69.84,22.14, , , 
2019-12-10 17:15:00,27.63,72.01,22.15, , , 
2019-12-10 17:30:00,27.37,69.57,21.34, , , 
2019-12-10 17:45:00,27.20,69.96,21.26, , , 
2019-12-10 18:00:00,27.07,70.38,21.24, , , 
2019-12-10 18:15:00,26.98,71.80,21.48, , , 
2019-12-10 18:30:00,26.81,72.36,21.45, , , 
2019-12-10 18:45:00,26.77,71.33,21.17, , , 
2019-12-10 19:00:00,26.77,72.30,21.39, , , 
2019-12-10 19:15:00,26.77,72.45,21.42, , , 
2019-12-10 19:30:00,26.77,72.27,21.38, , , 
2019-12-10 19:45:00,26.68,73.86,21.66, , , 
2019-12-10 20:00:00,26.64,74.16,21.68, , , 
2019-12-10 20:15:00,25.87,73.10,20.70, , , 
2019-12-10 20:30:00,24.54,79.87,20.86, , , 
2019-12-10 20:45:00,24.71,83.13,21.68, , , 
2019-12-10 21:00:00,25.01,80.79,21.50, , , 
2019-12-10 21:15:00,25.22,79.62,21.47, , , 
2019-12-10 21:30:00,24.92,77.25,20.69, , , 
2019-12-10 21:45:00,24.79,75.65,20.23, , , 
2019-12-10 22:00:00,24.88,76.15,20.41, , , 
2019-12-10 22:15:00,25.09,78.55,21.13, , , 
2019-12-10 22:30:00,25.18,77.25,20.94, , , 
2019-12-10 22:45:00,25.05,77.28,20.82, , , 
2019-12-10 23:00:00,25.14,78.67,21.19, , , 
2019-12-10 23:15:00,25.27,80.42,21.68, , , 
2019-12-10 23:30:00,25.44,77.77,21.30, , , 
2019-12-10 23:45:00,25.78,74.92,21.02, , , 
2019-12-11 00:00:00,25.99,75.94,21.45, , , 
2019-12-11 00:15:00,25.95,76.81,21.59, , , 
2019-12-11 00:30:00,25.95,75.07,21.22, , , 
2019-12-11 00:45:00,25.95,76.41,21.51, , , 
2019-12-11 01:00:00,26.08,74.98,21.32, , , 
2019-12-11 01:15:00,26.12,74.69,21.30, , , 
2019-12-11 01:30:00,26.08,75.56,21.45, , , 
2019-12-11 01:45:00,26.04,74.19,21.11, , , 
2019-12-11 02:00:00,26.08,73.25,20.94, , , 
2019-12-11 02:15:00,26.12,74.22,21.20, , , 
2019-12-11 02:30:00,26.04,75.07,21.30, , , 
2019-12-11 02:45:00,25.87,75.50,21.23, , , 
2019-12-11 03:00:00,25.87,76.03,21.34, , , 
2019-12-11 03:15:00,25.91,75.88,21.35, , , 
2019-12-11 03:30:00,25.78,76.32,21.32, , , 
2019-12-11 03:45:00,25.82,75.85,21.26, , , 
2019-12-11 04:00:00,25.91,75.47,21.27, , , 
2019-12-11 04:15:00,25.95,75.53,21.32, , , 
2019-12-11 04:30:00,25.95,74.60,21.12, , , 
2019-12-11 04:45:00,25.99,76.47,21.56, , , 
2019-12-11 05:00:00,25.78,75.91,21.24, , , 
2019-12-11 05:15:00,25.65,77.74,21.50, , , 
2019-12-11 05:30:00,25.52,75.39,20.87, , , 
2019-12-11 05:45:00,25.09,77.10,20.83, , , 
2019-12-11 06:00:00,24.88,75.80,20.34, , , 
2019-12-11 06:15:00,24.79,75.82,20.26, , , 
2019-12-11 06:30:00,24.79,79.07,20.94, , , 
2019-12-11 06:45:00,24.84,78.90,20.95, , , 
2019-12-11 07:00:00,24.75,80.79,21.25, , , 
2019-12-11 07:15:00,25.09,77.74,20.96, , , 
2019-12-11 07:30:00,25.61,78.26,21.57, , , 
2019-12-11 07:45:00,26.30,73.66,21.24, , , 
2019-12-11 08:00:00,26.85,71.50,21.29, , , 
2019-12-11 08:15:00,27.54,70.47,21.71, , , 
2019-12-11 08:30:00,28.18,67.42,21.60, , , 
2019-12-11 08:45:00,27.50,72.89,22.23, , , 
2019-12-11 09:00:00,29.77,67.21,23.06, , , 
2019-12-11 09:15:00,30.46,63.63,22.81, , , 
2019-12-11 09:30:00,31.74,60.08,23.07, , , 
2019-12-11 09:45:00,32.64,58.16,23.37, , , 
2019-12-11 10:00:00,32.52,58.19,23.26, , , 
2019-12-11 10:15:00,32.90,57.20,23.34, , , 
2019-12-11 10:30:00,33.29,56.51,23.49, , , 
2019-12-11 10:45:00,32.69,56.14,22.83, , , 
2019-12-11 11:00:00,33.89,55.29,23.69, , , 
2019-12-11 11:15:00,34.53,52.78,23.51, , , 
2019-12-11 11:30:00,35.56,48.97,23.21, , , 
2019-12-11 11:45:00,35.56,51.32,23.99, , , 
2019-12-11 12:00:00,35.30,52.65,24.18, , , 
2019-12-11 12:15:00,34.83,52.87,23.82, , , 
2019-12-11 12:30:00,34.92,54.92,24.53, , , 
2019-12-11 12:45:00,34.53,56.17,24.55, , , 
2019-12-11 13:00:00,33.89,54.51,23.45, , , 
2019-12-11 13:15:00,30.33,64.36,22.87, , , 
2019-12-11 13:30:00,29.13,65.64,22.06, , , 
2019-12-11 13:45:00,28.57,68.29,22.18, , , 
2019-12-11 14:00:00,26.21,74.22,21.28, , , 
2019-12-11 14:15:00,25.78,78.23,21.73, , , 
2019-12-11 14:30:00,25.78,78.70,21.83, , , 
2019-12-11 14:45:00,25.87,79.13,22.00, , , 
2019-12-11 15:00:00,26.04,79.62,22.27, , , 
2019-12-11 15:15:00,26.08,79.21,22.22, , , 
2019-12-11 15:30:00,26.60,78.87,22.65, , , 
2019-12-11 15:45:00,26.94,76.15,22.41, , , 
2019-12-11 16:00:00,27.15,74.71,22.30, , , 
2019-12-11 16:15:00,27.02,75.74,22.40, , , 
2019-12-11 16:30:00,26.68,76.67,22.27, , , 
2019-12-11 16:45:00,26.12,74.57,21.28, , , 
2019-12-11 17:00:00,25.01,79.47,21.24, , , 
2019-12-11 17:15:00,24.66,81.68,21.35, , , 
2019-12-11 17:30:00,24.66,82.59,21.53, , , 
2019-12-11 17:45:00,24.84,83.07,21.79, , , 
2019-12-11 18:00:00,25.09,79.53,21.33, , , 
2019-12-11 18:15:00,25.39,81.31,21.99, , , 
2019-12-11 18:30:00,25.52,78.18,21.47, , , 
2019-12-11 18:45:00,24.41,81.73,21.11, , , 
2019-12-11 19:00:00,23.94,80.10,20.32, , , 
2019-12-11 19:15:00,23.98,80.73,20.49, , , 
2019-12-11 19:30:00,24.19,80.16,20.58, , , 
2019-12-11 19:45:00,24.41,82.19,21.20, , , 
2019-12-11 20:00:00,24.36,78.81,20.47, , , 
2019-12-11 20:15:00,24.58,82.19,21.37, , , 
2019-12-11 20:30:00,24.75,79.82,21.06, , , 
2019-12-11 20:45:00,24.88,78.64,20.94, , , 
2019-12-11 21:00:00,24.88,80.02,21.22, , , 
2019-12-11 21:15:00,24.97,79.39,21.18, , , 
2019-12-11 21:30:00,24.79,77.51,20.62, , , 
2019-12-11 21:45:00,24.54,77.45,20.36, , , 
2019-12-11 22:00:00,24.24,77.51,20.08, , , 
2019-12-11 22:15:00,23.94,81.02,20.50, , , 
2019-12-11 22:30:00,23.98,81.99,20.74, , , 
2019-12-11 22:45:00,24.11,78.81,20.22, , , 
2019-12-11 23:00:00,24.54,76.99,20.26, , , 
2019-12-11 23:15:00,24.75,77.22,20.52, , , 
2019-12-11 23:30:00,24.84,78.09,20.78, , , 
2019-12-11 23:45:00,24.79,78.95,20.92, , , 
2019-12-12 00:00:00,24.75,79.01,20.89, , , 
2019-12-12 00:15:00,24.75,79.93,21.08, , , 
2019-12-12 00:30:00,24.71,79.90,21.03, , , 
2019-12-12 00:45:00,24.84,80.79,21.34, , , 
2019-12-12 01:00:00,24.88,79.96,21.21, , , 
2019-12-12 01:15:00,24.88,82.19,21.66, , , 
2019-12-12 01:30:00,24.49,82.22,21.29, , , 
2019-12-12 01:45:00,24.28,85.33,21.69, , , 
2019-12-12 02:00:00,24.32,79.73,20.62, , , 
2019-12-12 02:15:00,24.32,78.98,20.47, , , 
2019-12-12 02:30:00,24.32,77.89,20.24, , , 
2019-12-12 02:45:00,24.41,77.89,20.32, , , 
2019-12-12 03:00:00,24.49,79.47,20.73, , , 
2019-12-12 03:15:00,24.58,80.33,20.99, , , 
2019-12-12 03:30:00,24.49,80.85,21.01, , , 
2019-12-12 03:45:00,24.58,81.25,21.18, , , 
2019-12-12 04:00:00,24.71,81.22,21.30, , , 
2019-12-12 04:15:00,24.71,82.22,21.50, , , 
2019-12-12 04:30:00,24.54,81.13,21.11, , , 
2019-12-12 04:45:00,24.58,83.55,21.64, , , 
2019-12-12 05:00:00,24.71,83.95,21.84, , , 
2019-12-12 05:15:00,24.75,83.07,21.71, , , 
2019-12-12 05:30:00,24.88,81.22,21.47, , , 
2019-12-12 05:45:00,24.97,82.62,21.83, , , 
2019-12-12 06:00:00,24.66,82.25,21.46, , , 
2019-12-12 06:15:00,24.54,84.03,21.69, , , 
2019-12-12 06:30:00,24.54,84.48,21.78, , , 
2019-12-12 06:45:00,24.62,82.25,21.42, , , 
2019-12-12 07:00:00,24.62,81.76,21.32, , , 
2019-12-12 07:15:00,24.62,81.33,21.24, , , 
2019-12-12 07:30:00,24.84,81.31,21.44, , , 
2019-12-12 07:45:00,25.91,77.92,21.79, , , 
2019-12-12 08:00:00,26.72,74.74,21.89, , , 
2019-12-12 08:15:00,26.17,77.92,22.04, , , 
2019-12-12 08:30:00,25.18,81.28,21.77, , , 
2019-12-12 08:45:00,22.65,88.48,20.67, , , 
2019-12-12 09:00:00,22.31,90.17,20.64, , , 
2019-12-12 09:15:00,22.56,90.55,20.97, , , 
2019-12-12 09:30:00,22.86,88.43,20.88, , , 
2019-12-12 09:45:00,23.16,89.51,21.37, , , 
2019-12-12 10:00:00,23.38,86.87,21.09, , , 
2019-12-12 10:15:00,23.29,85.52,20.75, , , 
2019-12-12 10:30:00,23.68,85.52,21.13, , , 
2019-12-12 10:45:00,23.98,83.35,21.01, , , 
2019-12-12 11:00:00,25.05,80.45,21.48, , , 
2019-12-12 11:15:00,25.99,78.87,22.07, , , 
2019-12-12 11:30:00,26.47,76.17,21.96, , , 
2019-12-12 11:45:00,27.11,71.86,21.62, , , 
2019-12-12 12:00:00,27.67,73.92,22.62, , , 
2019-12-12 12:15:00,28.05,70.14,22.13, , , 
2019-12-12 12:30:00,28.91,68.47,22.55, , , 
2019-12-12 12:45:00,28.83,68.80,22.55, , , 
2019-12-12 13:00:00,28.53,67.39,21.92, , , 
2019-12-12 13:15:00,28.27,71.12,22.56, , , 
2019-12-12 13:30:00,28.74,68.98,22.51, , , 
2019-12-12 13:45:00,28.65,68.77,22.38, , , 
2019-12-12 14:00:00,28.48,69.21,22.32, , , 
2019-12-12 14:15:00,28.31,69.36,22.19, , , 
2019-12-12 14:30:00,28.53,70.29,22.61, , , 
2019-12-12 14:45:00,29.26,68.86,22.97, , , 
2019-12-12 15:00:00,29.60,66.94,22.83, , , 
2019-12-12 15:15:00,29.13,67.42,22.50, , , 
2019-12-12 15:30:00,28.87,67.06,22.17, , , 
2019-12-12 15:45:00,27.93,72.13,22.46, , , 
2019-12-12 16:00:00,27.28,74.74,22.43, , , 
2019-12-12 16:15:00,27.15,75.30,22.43, , , 
2019-12-12 16:30:00,27.02,76.67,22.60, , , 
2019-12-12 16:45:00,26.85,76.99,22.50, , , 
2019-12-12 17:00:00,26.64,76.49,22.19, , , 
2019-12-12 17:15:00,26.42,77.48,22.19, , , 
2019-12-12 17:30:00,26.17,77.45,21.94, , , 
2019-12-12 17:45:00,26.04,77.83,21.89, , , 
2019-12-12 18:00:00,25.91,78.20,21.85, , , 
2019-12-12 18:15:00,25.91,78.84,21.98, , , 
2019-12-12 18:30:00,26.04,76.55,21.62, , , 
2019-12-12 18:45:00,26.04,76.44,21.60, , , 
2019-12-12 19:00:00,26.08,77.31,21.82, , , 
2019-12-12 19:15:00,25.91,77.45,21.69, , , 
2019-12-12 19:30:00,25.91,78.78,21.97, , , 
2019-12-12 19:45:00,25.78,79.56,22.00, , , 
2019-12-12 20:00:00,25.69,76.87,21.36, , , 
2019-12-12 20:15:00,25.78,74.45,20.92, , , 
2019-12-12 20:30:00,25.74,77.89,21.61, , , 
2019-12-12 20:45:00,25.74,79.16,21.88, , , 
2019-12-12 21:00:00,25.87,77.39,21.64, , , 
2019-12-12 21:15:00,25.78,75.97,21.25, , , 
2019-12-12 21:30:00,25.61,76.81,21.26, , , 
2019-12-12 21:45:00,25.65,78.20,21.60, , , 
2019-12-12 22:00:00,25.65,79.07,21.78, , , 
2019-12-12 22:15:00,25.65,79.65,21.90, , , 
2019-12-12 22:30:00,25.69,79.16,21.84, , , 
2019-12-12 22:45:00,24.92,83.98,22.05, , , 
2019-12-12 23:00:00,25.05,83.21,22.03, , , 
2019-12-12 23:15:00,25.39,84.12,22.54, , , 
2019-12-12 23:30:00,25.57,81.08,22.11, , , 
2019-12-12 23:45:00,25.65,78.61,21.68, , , 
2019-12-13 00:00:00,25.69,77.86,21.57, , , 
2019-12-13 00:15:00,25.82,75.85,21.26, , , 
2019-12-13 00:30:00,25.82,77.31,21.58, , , 
2019-12-13 00:45:00,25.91,77.28,21.65, , , 
2019-12-13 01:00:00,25.91,78.72,21.96, , , 
2019-12-13 01:15:00,25.78,78.18,21.72, , , 
2019-12-13 01:30:00,25.69,79.73,21.96, , , 
2019-12-13 01:45:00,25.44,80.48,21.86, , , 
2019-12-13 02:00:00,25.31,80.56,21.75, , , 
2019-12-13 02:15:00,24.71,79.96,21.04, , , 
2019-12-13 02:30:00,24.06,84.37,21.29, , , 
2019-12-13 02:45:00,23.46,88.57,21.49, , , 
2019-12-13 03:00:00,23.34,88.20,21.30, , , 
2019-12-13 03:15:00,22.99,84.03,20.17, , , 
2019-12-13 03:30:00,22.05,87.82,19.96, , , 
2019-12-13 03:45:00,21.75,86.84,19.48, , , 
2019-12-13 04:00:00,22.78,91.90,21.42, , , 
2019-12-13 04:15:00,23.38,90.42,21.75, , , 
2019-12-13 04:30:00,23.46,87.79,21.35, , , 
2019-12-13 04:45:00,23.81,88.65,21.85, , , 
2019-12-13 05:00:00,24.24,87.43,22.04, , , 
2019-12-13 05:15:00,24.49,85.69,21.97, , , 
2019-12-13 05:30:00,24.54,85.27,21.93, , , 
2019-12-13 05:45:00,24.36,83.98,21.51, , , 
2019-12-13 06:00:00,24.41,82.08,21.18, , , 
2019-12-13 06:15:00,24.66,81.79,21.37, , , 
2019-12-13 06:30:00,24.75,83.98,21.89, , , 
2019-12-13 06:45:00,24.58,79.93,20.91, , , 
2019-12-13 07:00:00,24.62,81.28,21.23, , , 
2019-12-13 07:15:00,25.05,82.79,21.95, , , 
2019-12-13 07:30:00,25.65,80.96,22.17, , , 
2019-12-13 07:45:00,26.08,79.16,22.21, , , 
2019-12-13 08:00:00,27.07,77.05,22.73, , , 
2019-12-13 08:15:00,27.71,74.42,22.77, , , 
2019-12-13 08:30:00,28.48,74.45,23.53, , , 
2019-12-13 08:45:00,30.07,69.60,23.93, , , 
2019-12-13 09:00:00,28.87,71.24,23.16, , , 
2019-12-13 09:15:00,29.21,71.95,23.66, , , 
2019-12-13 09:30:00,29.51,67.63,22.92, , , 
2019-12-13 09:45:00,28.95,71.30,23.26, , , 
2019-12-13 10:00:00,31.10,64.73,23.70, , , 
2019-12-13 10:15:00,33.29,61.83,25.00, , , 
2019-12-13 10:30:00,34.32,58.97,25.17, , , 
2019-12-13 10:45:00,34.70,59.00,25.54, , , 
2019-12-13 11:00:00,35.73,57.35,26.02, , , 
2019-12-13 11:15:00,33.46,59.59,24.54, , , 
2019-12-13 11:30:00,32.43,60.70,23.88, , , 
2019-12-13 11:45:00,30.33,66.09,23.31, , , 
2019-12-13 12:00:00,32.77,62.50,24.69, , , 
2019-12-13 12:15:00,34.66,57.20,24.97, , , 
2019-12-13 12:30:00,34.53,55.42,24.32, , , 
2019-12-13 12:45:00,31.01,66.69,24.12, , , 
2019-12-13 13:00:00,27.24,76.67,22.81, , , 
2019-12-13 13:15:00,29.17,73.81,24.04, , , 
2019-12-13 13:30:00,30.28,74.07,25.18, , , 
2019-12-13 13:45:00,33.67,61.89,25.38, , , 
2019-12-13 14:00:00,35.22,57.54,25.59, , , 
2019-12-13 14:15:00,34.53,58.72,25.30, , , 
2019-12-13 14:30:00,33.33,62.84,25.31, , , 
2019-12-13 14:45:00,31.23,64.52,23.77, , , 
2019-12-13 15:00:00,31.87,64.36,24.34, , , 
2019-12-13 15:15:00,28.74,70.41,22.85, , , 
2019-12-13 15:30:00,28.31,73.10,23.06, , , 
2019-12-13 15:45:00,30.20,67.57,23.56, , , 
2019-12-13 16:00:00,30.54,64.39,23.08, , , 
2019-12-13 16:15:00,28.40,71.24,22.71, , , 
2019-12-13 16:30:00,27.28,73.95,22.26, , , 
2019-12-13 16:45:00,26.64,75.15,21.90, , , 
2019-12-13 17:00:00,26.47,75.50,21.81, , , 
2019-12-13 17:15:00,26.30,77.94,22.17, , , 
2019-12-13 17:30:00,26.17,78.32,22.12, , , 
2019-12-13 17:45:00,26.04,76.44,21.60, , , 
2019-12-13 18:00:00,25.95,77.28,21.69, , , 
2019-12-13 18:15:00,26.04,79.79,22.30, , , 
2019-12-13 18:30:00,26.08,80.73,22.54, , , 
2019-12-13 18:45:00,26.04,78.75,22.09, , , 
2019-12-13 19:00:00,25.99,78.41,21.97, , , 
2019-12-13 19:15:00,25.99,77.77,21.84, , , 
2019-12-13 19:30:00,26.08,80.08,22.40, , , 
2019-12-13 19:45:00,26.08,77.83,21.93, , , 
2019-12-13 20:00:00,26.17,77.34,21.91, , , 
2019-12-13 20:15:00,26.21,78.78,22.26, , , 
2019-12-13 20:30:00,25.27,82.70,22.14, , , 
2019-12-13 20:45:00,24.58,83.01,21.53, , , 
2019-12-13 21:00:00,24.36,83.41,21.40, , , 
2019-12-13 21:15:00,24.41,84.79,21.71, , , 
2019-12-13 21:30:00,24.58,83.44,21.61, , , 
2019-12-13 21:45:00,24.71,84.51,21.95, , , 
2019-12-13 22:00:00,24.66,84.40,21.88, , , 
2019-12-13 22:15:00,24.11,86.50,21.74, , , 
2019-12-13 22:30:00,23.89,88.32,21.87, , , 
2019-12-13 22:45:00,23.94,87.48,21.76, , , 
2019-12-13 23:00:00,24.15,87.93,22.05, , , 
2019-12-13 23:15:00,24.45,88.81,22.51, , , 
2019-12-13 23:30:00,24.71,87.62,22.54, , , 
2019-12-13 23:45:00,24.88,87.23,22.64, , , 
2019-12-14 00:00:00,25.01,87.73,22.86, , , 
2019-12-14 00:15:00,24.97,87.15,22.71, , , 
2019-12-14 00:30:00,25.09,84.12,22.25, , , 
2019-12-14 00:45:00,25.31,83.64,22.37, , , 
2019-12-14 01:00:00,24.97,83.07,21.92, , , 
2019-12-14 01:15:00,24.88,85.36,22.28, , , 
2019-12-14 01:30:00,25.14,84.06,22.28, , , 
2019-12-14 01:45:00,25.31,82.70,22.18, , , 
2019-12-14 02:00:00,25.39,81.93,22.11, , , 
2019-12-14 02:15:00,25.57,83.21,22.53, , , 
2019-12-14 02:30:00,25.48,82.39,22.29, , , 
2019-12-14 02:45:00,25.35,84.20,22.52, , , 
2019-12-14 03:00:00,25.35,84.65,22.61, , , 
2019-12-14 03:15:00,25.39,85.13,22.74, , , 
2019-12-14 03:30:00,25.09,82.33,21.90, , , 
2019-12-14 03:45:00,24.19,83.49,21.25, , , 
2019-12-14 04:00:00,23.68,86.53,21.33, , , 
2019-12-14 04:15:00,23.72,87.84,21.61, , , 
2019-12-14 04:30:00,24.06,87.48,21.88, , , 
2019-12-14 04:45:00,24.58,86.14,22.14, , , 
2019-12-14 05:00:00,25.01,83.55,22.06, , , 
2019-12-14 05:15:00,25.27,83.30,22.26, , , 
2019-12-14 05:30:00,25.35,82.73,22.23, , , 
2019-12-14 05:45:00,25.44,82.87,22.34, , , 
2019-12-14 06:00:00,25.44,82.27,22.22, , , 
2019-12-14 06:15:00,25.44,82.39,22.24, , , 
2019-12-14 06:30:00,25.44,81.85,22.14, , , 
2019-12-14 06:45:00,25.48,83.33,22.47, , , 
2019-12-14 07:00:00,25.57,83.69,22.63, , , 
2019-12-14 07:15:00,26.04,82.87,22.93, , , 
2019-12-14 07:30:00,26.68,80.73,23.12, , , 
2019-12-14 07:45:00,26.81,79.90,23.08, , , 
2019-12-14 08:00:00,27.07,79.36,23.21, , , 
2019-12-14 08:15:00,27.88,78.20,23.76, , , 
2019-12-14 08:30:00,30.11,70.50,24.18, , , 
2019-12-14 08:45:00,30.97,67.42,24.25, , , 
2019-12-14 09:00:00,30.41,69.18,24.16, , , 
2019-12-14 09:15:00,31.19,66.21,24.16, , , 
2019-12-14 09:30:00,33.29,59.80,24.44, , , 
2019-12-14 09:45:00,34.27,57.14,24.60, , , 
2019-12-14 10:00:00,34.62,57.45,25.01, , , 
2019-12-14 10:15:00,35.35,56.82,25.50, , , 
2019-12-14 10:30:00,36.63,54.38,25.95, , , 
2019-12-14 10:45:00,37.06,52.90,25.88, , , 
2019-12-14 11:00:00,36.16,54.60,25.59, , , 
2019-12-14 11:15:00,36.38,54.35,25.71, , , 
2019-12-14 11:30:00,35.52,55.26,25.19, , , 
2019-12-14 11:45:00,35.22,56.76,25.36, , , 
2019-12-14 12:00:00,34.83,56.20,24.84, , , 
2019-12-14 12:15:00,36.03,55.11,25.62, , , 
2019-12-14 12:30:00,36.76,53.09,25.67, , , 
2019-12-14 12:45:00,37.36,52.90,26.16, , , 
2019-12-14 13:00:00,36.63,53.63,25.72, , , 
2019-12-14 13:15:00,35.13,56.73,25.27, , , 
2019-12-14 13:30:00,33.76,59.37,24.76, , , 
2019-12-14 13:45:00,34.23,57.88,24.77, , , 
2019-12-14 14:00:00,34.27,57.91,24.82, , , 
2019-12-14 14:15:00,35.78,54.76,25.28, , , 
2019-12-14 14:30:00,34.10,59.40,25.09, , , 
2019-12-14 14:45:00,30.97,65.94,23.89, , , 
2019-12-14 15:00:00,30.46,69.24,24.21, , , 
2019-12-14 15:15:00,30.41,70.11,24.38, , , 
2019-12-14 15:30:00,31.19,68.23,24.66, , , 
2019-12-14 15:45:00,30.89,67.39,24.17, , , 
2019-12-14 16:00:00,30.84,66.42,23.88, , , 
2019-12-14 16:15:00,29.81,69.01,23.54, , , 
2019-12-14 16:30:00,29.00,73.19,23.74, , , 
2019-12-14 16:45:00,29.34,73.86,24.22, , , 
2019-12-14 17:00:00,28.61,73.69,23.48, , , 
2019-12-14 17:15:00,27.88,75.33,23.14, , , 
2019-12-14 17:30:00,27.50,76.38,23.00, , , 
2019-12-14 17:45:00,27.24,77.19,22.92, , , 
2019-12-14 18:00:00,26.94,77.60,22.72, , , 
2019-12-14 18:15:00,26.72,78.44,22.69, , , 
2019-12-14 18:30:00,26.64,78.52,22.62, , , 
2019-12-14 18:45:00,26.60,78.00,22.47, , , 
2019-12-14 19:00:00,26.68,77.08,22.36, , , 
2019-12-14 19:15:00,26.68,76.67,22.27, , , 
2019-12-14 19:30:00,26.72,76.67,22.31, , , 
2019-12-14 19:45:00,26.64,76.09,22.10, , , 
2019-12-14 20:00:00,26.55,76.06,22.01, , , 
2019-12-14 20:15:00,26.51,76.47,22.06, , , 
2019-12-14 20:30:00,26.60,76.96,22.25, , , 
2019-12-14 20:45:00,26.64,78.00,22.51, , , 
2019-12-14 21:00:00,26.60,78.87,22.65, , , 
2019-12-14 21:15:00,26.64,77.48,22.40, , , 
2019-12-14 21:30:00,26.64,77.42,22.39, , , 
2019-12-14 21:45:00,26.64,77.89,22.49, , , 
2019-12-14 22:00:00,26.55,77.45,22.31, , , 
2019-12-14 22:15:00,26.60,77.89,22.45, , , 
2019-12-14 22:30:00,26.51,78.03,22.39, , , 
2019-12-14 22:45:00,26.55,78.52,22.54, , , 
2019-12-14 23:00:00,26.55,78.52,22.54, , , 
2019-12-14 23:15:00,26.51,78.32,22.45, , , 
2019-12-14 23:30:00,26.47,78.44,22.44, , , 
